mjd, filter, maglim 
58710.30648447, z, 21.4512570241702 
58710.30648447, z, 21.4540878826869 
58710.30648447, z, 21.432367153557 
58710.30648447, z, 21.4227405055657 
58710.30648447, z, 21.4232328748559 
58710.30648447, z, 21.4427805522571 
58710.30648447, z, 21.4432310878365 
58710.30648447, z, 21.4813127919697 
58710.30648447, z, 21.4008255546809 
58710.30648447, z, 21.4719197882916 
58710.30648447, z, 21.4727198426513 
58710.30648447, z, 21.4885489347686 
58710.30648447, z, 21.4566004324114 
58710.30648447, z, 21.4400705079034 
58710.30648447, z, 21.4719319011302 
58710.30648447, z, 21.4795697709838 
58710.30648447, z, 21.4631043266975 
58710.30648447, z, 21.4689168076244 
58710.30648447, z, 21.4725308138606 
58710.30648447, z, 21.4917475937136 
58710.30648447, z, 21.4548165349668 
58710.30648447, z, 21.451676526465 
58710.30648447, z, 21.4522916223033 
58710.30648447, z, 21.4800592283511 
58710.30648447, z, 21.4776165484372 
58710.30648447, z, 21.4596462868769 
58710.30648447, z, 21.4658803818082 
58710.30648447, z, 21.4862720240532 
58710.30648447, z, 21.492195996575 
58710.30648447, z, 21.4500984570283 
58710.30648447, z, 21.4742222755556 
58710.30648447, z, 21.4614619058699 
58710.30648447, z, 21.447030868449 
58710.30648447, z, 21.458729690749 
58710.30648447, z, 21.4352149044056 
58710.30648447, z, 21.3536638875456 
58710.31002962, z, 21.4620338131976 
58710.31002962, z, 21.4415108215859 
58710.31002962, z, 20.946399176799 
58710.31002962, z, 21.4625743774643 
58710.31002962, z, 21.4365407746282 
58710.31177038, i, 21.4326583341465 
58710.31177038, i, 21.4741445965415 
58710.31177038, i, 21.4838527779501 
58710.31522439, z, 21.5329575421615 
58710.31002962, z, 21.4746946408304 
58710.31522439, z, 21.4902814954894 
58710.31522439, z, 21.5116967682443 
58710.31177038, i, 21.4197440328439 
58710.31002962, z, 21.4576910319108 
58710.31002962, z, 21.4432840845849 
58710.31002962, z, 21.4791446040746 
58710.31775317, z, 21.2585023867141 
58710.31177038, i, 21.4736036146211 
58710.31177038, i, 21.5055131229446 
58710.31002962, z, 21.4811722501105 
58710.31177038, i, 21.4753389324346 
58710.31002962, z, 21.4853343685434 
58710.31177038, i, 21.5063324242166 
58710.31002962, z, 21.4474706657581 
58710.31002962, z, 21.4730548841745 
58710.31775317, z, 21.2223068447943 
58710.31177038, i, 21.4837893826925 
58710.31177038, i, 21.4479768000882 
58710.31177038, i, 21.4248971656888 
58710.31419603, i, 21.5565058016369 
58710.31177038, i, 21.489452915772 
58710.31002962, z, 21.4600178763612 
58710.31177038, i, 21.4488665057271 
58710.31177038, i, 21.4883627066272 
58710.31177038, i, 21.456929796813 
58710.31002962, z, 21.491271111624 
58710.31002962, z, 21.389289467027 
58710.31002962, z, 21.4435270765605 
58710.31002962, z, 21.4736405731634 
58710.31522439, z, 21.4945391987846 
58710.31002962, z, 21.4612608949405 
58710.31177038, i, 21.3868582805198 
58710.31002962, z, 21.4749859335104 
58710.31775317, z, 21.2146938460501 
58710.31177038, i, 21.4186467199361 
58710.31002962, z, 21.4643326962883 
58710.31002962, z, 21.4407267274296 
58710.31522439, z, 21.5010804057954 
58710.31002962, z, 21.4554204288274 
58710.31177038, i, 21.4699820612855 
58710.31002962, z, 21.4840338735627 
58710.31177038, i, 21.428625308865 
58710.31775317, z, 21.2230434719433 
58710.31177038, i, 21.4397147627314 
58710.31002962, z, 21.4865258766942 
58710.31522439, z, 21.4964159387688 
58710.31002962, z, 21.4880411504167 
58710.31177038, i, 21.477481997091 
58710.31177038, i, 21.4664681620955 
58710.31177038, i, 21.4982024804866 
58710.31002962, z, 21.4732851269087 
58710.31002962, z, 21.4787824888747 
58710.31002962, z, 21.4319425629628 
58710.31002962, z, 21.4650616844946 
58710.31002962, z, 21.4633724792364 
58710.31177038, i, 21.4487281835258 
58710.31002962, z, 21.4714568815931 
58710.31002962, z, 21.4624611064117 
58710.31177038, i, 21.49991743146 
58710.31002962, z, 21.4687744551302 
58710.31177038, i, 21.3789973939722 
58710.31177038, i, 21.479592846628 
58710.31177038, i, 21.4840035239129 
58710.31177038, i, 21.4312338225026 
58710.31177038, i, 21.4916090938925 
58710.31177038, i, 21.4713750528202 
58710.31002962, z, 21.4736324849952 
58710.31279416, z, 21.6600910809208 
58710.31177038, i, 21.4459993345145 
58710.31522439, z, 21.5660832349601 
58710.31279416, z, 21.6770969849028 
58710.31002962, z, 21.4723822620298 
58710.31002962, z, 21.4855442272822 
58710.31002962, z, 21.4188457038401 
58710.31002962, z, 13.4488319171998 
58710.31177038, i, 21.4625218337185 
58710.31002962, z, 21.4754307848349 
58710.31002962, z, 21.4582251452622 
58710.31002962, z, 21.4738492059714 
58710.31177038, i, 21.4821282581436 
58710.31522439, z, 21.5043746974297 
58710.31522439, z, 21.5182435810813 
58710.31177038, i, 21.4491987173969 
58710.31279416, z, 21.7030429432971 
58710.31177038, i, 21.4914130540781 
58710.31177038, i, 21.4703200176788 
58710.31002962, z, 21.478755658288 
58710.31002962, z, 21.4816010628463 
58710.31002962, z, 21.4753021475719 
58710.31177038, i, 21.4154744337781 
58710.31002962, z, 21.4792427149336 
58710.31177038, i, 21.434656552405 
58710.31002962, z, 21.4533076055244 
58710.31177038, i, 21.3919867735397 
58710.31002962, z, 21.454962041465 
58710.31177038, i, 21.4633136165057 
58710.31002962, z, 21.4762721706171 
58710.31002962, z, 21.46743931106 
58710.31177038, i, 21.4550435269876 
58710.31002962, z, 21.4550593851773 
58710.31177038, i, 21.4249701778213 
58710.31522439, z, 21.5057763769057 
58710.31177038, i, 21.4270778781578 
58710.31002962, z, 21.4867855772255 
58710.31177038, i, 21.4587564458058 
58710.31002962, z, 21.4921296816056 
58710.31002962, z, 21.4179955437128 
58710.31522439, z, 21.531984120754 
58710.31177038, i, 21.4868367663128 
58710.31177038, i, 21.4461560991573 
58710.31522439, z, 21.5098055347698 
58710.31177038, i, 21.4658788638425 
58710.31177038, i, 21.4405324795288 
58710.31522439, z, 21.518548122435 
58710.31177038, i, 21.4585486819589 
58710.31177038, i, 21.4928310639006 
58710.31177038, i, 21.428935005023 
58710.31002962, z, 21.4831099526395 
58710.31522439, z, 21.5307017490296 
58710.31002962, z, 21.4587666785949 
58710.31177038, i, 21.440251743048 
58710.31002962, z, 21.4656745293185 
58710.31002962, z, 21.4732567203711 
58710.31177038, i, 21.4488081494265 
58710.31177038, i, 21.3792720641471 
58710.31002962, z, 21.4866860869594 
58710.31177038, i, 21.4513699898482 
58710.31177038, i, 21.3414591936961 
58710.31522439, z, 21.4930208925178 
58710.31522439, z, 21.5410177160391 
58710.31522439, z, 21.5349125688915 
58710.31522439, z, 21.5098587072308 
58710.31522439, z, 21.5297038523397 
58710.31522439, z, 21.5178864292092 
58710.31002962, z, 21.4751057236238 
58710.31522439, z, 21.4715419609365 
58710.31522439, z, 21.5220787121533 
58710.31522439, z, 21.5141436741732 
58710.31177038, i, 21.475658232362 
58710.31674049, i, 21.4786503953489 
58710.31522439, z, 21.5344337548018 
58710.31522439, z, 21.5288727214774 
58710.31522439, z, 21.5233944657508 
58710.31522439, z, 21.5210939194886 
58710.31177038, i, 21.4566041907478 
58710.31522439, z, 21.4548740489691 
58710.31522439, z, 21.5182346390146 
58710.31419603, i, 21.5695504057131 
58710.31419603, i, 21.6007671604936 
58710.31522439, z, 21.5166149082106 
58710.31419603, i, 21.5618209692771 
58710.31522439, z, 21.5268108943431 
58710.31674049, i, 21.4143553729979 
58710.31775317, z, 21.2549504733205 
58710.31522439, z, 21.5197332441871 
58710.31522439, z, 21.5291775790184 
58710.31522439, z, 21.5015687763431 
58710.31522439, z, 21.5452686168769 
58710.31522439, z, 21.5348104146433 
58710.31522439, z, 21.5245577590677 
58710.31522439, z, 21.5190209030845 
58710.31522439, z, 21.5136929474245 
58710.31775317, z, 21.2213501800062 
58710.31419603, i, 21.5992164698786 
58710.31522439, z, 21.4906866831364 
58710.31522439, z, 21.509574327912 
58710.31522439, z, 21.5290211740034 
58710.31522439, z, 21.5227789271017 
58710.31419603, i, 21.5758540771985 
58710.31419603, i, 21.5385982146435 
58710.31522439, z, 21.4892348365838 
58710.31522439, z, 21.4912985106705 
58710.31522439, z, 21.5120382771943 
58710.31419603, i, 21.5966036026088 
58710.31522439, z, 21.5414712907008 
58710.31419603, i, 21.5916423816246 
58710.31522439, z, 21.5005757881196 
58710.31522439, z, 21.42939598826 
58710.31522439, z, 21.5069112815897 
58710.31522439, z, 21.5000364000596 
58710.31522439, z, 21.5050933700243 
58710.31674049, i, 21.3854470170293 
58710.31775317, z, 21.217832763691 
58710.31522439, z, 21.5145883434932 
58710.31775317, z, 21.1911059359579 
58710.31919033, i, 21.077444492816 
58710.31919033, i, 21.0228439913698 
58710.31522439, z, 21.4831204887055 
58710.31522439, z, 21.5238352330984 
58710.31674049, i, 21.4019788780325 
58710.31522439, z, 21.4974645546154 
58710.31419603, i, 21.5775795683526 
58710.31775317, z, 21.2371883343425 
58710.31775317, z, 20.5947006448381 
58710.31419603, i, 21.5779880593442 
58710.31522439, z, 21.5270696375968 
58710.31522439, z, 21.5187150970903 
58710.31775317, z, 20.8407002450847 
58710.31419603, i, 21.5215969231647 
58710.31775317, z, 21.2719314600505 
58710.31775317, z, 21.2226901056625 
58710.31775317, z, 21.1994750015184 
58710.31419603, i, 21.6017251837904 
58710.31419603, i, 21.6096551138556 
58710.31775317, z, 21.2138488333453 
58710.31419603, i, 21.586767153497 
58710.31522439, z, 21.5188767672578 
58710.31419603, i, 21.5708428666017 
58710.31522439, z, 21.5034261928824 
58710.31419603, i, 21.569978064146 
58710.31419603, i, 21.582697242313 
58710.31775317, z, 21.2229079382581 
58710.31775317, z, 21.1759148785215 
58710.31419603, i, 21.5529290242548 
58710.31775317, z, 21.2157017557112 
58710.31919033, i, 21.0416800844101 
58710.31775317, z, 21.2296659191961 
58710.31419603, i, 21.6108326172864 
58710.31419603, i, 21.5703252053544 
58710.31419603, i, 21.5732594566458 
58710.31419603, i, 21.5246777712966 
58710.31919033, i, 21.0338636359112 
58710.31419603, i, 21.5878945767871 
58710.31775317, z, 21.2283988640109 
58710.31419603, i, 14.310305522515 
58710.31775317, z, 21.2143806658634 
58710.31279416, z, 21.689882427516 
58710.31775317, z, 21.2213542247578 
58710.31279416, z, 21.6491981398387 
58710.31279416, z, 21.706147970765 
58710.31419603, i, 21.5524789798684 
58710.31279416, z, 21.6093743333123 
58710.31279416, z, 21.643908086947 
58710.31419603, i, 21.5972102456553 
58710.31419603, i, 21.4606377098791 
58710.31419603, i, 21.5830404595975 
58710.31419603, i, 21.5891664963263 
58710.31775317, z, 21.2552516013814 
58710.31279416, z, 21.6638209463746 
58710.31279416, z, 21.659436199746 
58710.31279416, z, 21.6811338730698 
58710.31775317, z, 21.242635814889 
58710.31419603, i, 21.5861225667643 
58710.31419603, i, 21.5834433853888 
58710.31419603, i, 21.5292598252958 
58710.31419603, i, 21.5292850499794 
58710.31419603, i, 21.5829741770069 
58710.31279416, z, 21.6722266486302 
58710.31419603, i, 21.5888346925845 
58710.31775317, z, 21.2628985283074 
58710.31279416, z, 21.7040709664509 
58710.31419603, i, 21.5858507546253 
58710.31919033, i, 21.079347920549 
58710.31775317, z, 21.2161586249206 
58710.31419603, i, 21.5992850209547 
58710.31279416, z, 21.7074071581475 
58710.31419603, i, 21.5966865470409 
58710.31279416, z, 21.6833683448257 
58710.31279416, z, 21.6588097600257 
58710.31419603, i, 21.6113846430903 
58710.31775317, z, 21.2363696816233 
58710.31419603, i, 21.5832661618423 
58710.31419603, i, 21.5799588349167 
58710.31419603, i, 21.5026342417364 
58710.31279416, z, 21.6914855477517 
58710.31279416, z, 21.7073872448885 
58710.31279416, z, 21.6676579466813 
58710.31419603, i, 21.5704827897855 
58710.31419603, i, 21.5739322722455 
58710.31419603, i, 21.5972657674001 
58710.31419603, i, 21.6164447510811 
58710.31775317, z, 21.1874800303924 
58710.31419603, i, 21.5651940522941 
58710.31279416, z, 21.6676295264595 
58710.31279416, z, 21.6922517610694 
58710.31279416, z, 21.6482314943919 
58710.31775317, z, 21.2380460849599 
58710.31279416, z, 21.6807493534957 
58710.31279416, z, 21.7110163172244 
58710.31279416, z, 21.6539372795171 
58710.31279416, z, 21.6715452805659 
58710.31419603, i, 21.535258245409 
58710.31419603, i, 21.5855135409091 
58710.31419603, i, 21.5926303031075 
58710.31279416, z, 21.6735626643548 
58710.31419603, i, 21.5983301998557 
58710.31279416, z, 21.4563807753016 
58710.31419603, i, 21.5875002923492 
58710.31775317, z, 21.2040710819461 
58710.31279416, z, 21.6475985092599 
58710.31419603, i, 21.5895154251968 
58710.31775317, z, 21.2170728217649 
58710.31419603, i, 21.5893336241658 
58710.31419603, i, 21.5886218465734 
58710.31775317, z, 21.193738205203 
58710.31279416, z, 21.6822904692972 
58710.31279416, z, 21.6707534720294 
58710.31775317, z, 21.2272961217464 
58710.31775317, z, 21.2127362638523 
58710.31775317, z, 21.2194084788855 
58710.31419603, i, 21.574776628924 
58710.31279416, z, 21.6337879370504 
58710.31419603, i, 21.5345763059026 
58710.31775317, z, 21.2286554900341 
58710.31775317, z, 21.2211091356628 
58710.31775317, z, 21.2240840389474 
58710.31775317, z, 21.2456887014908 
58710.31279416, z, 21.688901339549 
58710.31279416, z, 21.658956765016 
58710.31279416, z, 21.7049924014399 
58710.31279416, z, 21.6380047451413 
58710.31279416, z, 21.6842970997816 
58710.31279416, z, 21.6030647665425 
58710.31279416, z, 21.6641289657765 
58710.31279416, z, 21.6798059935132 
58710.31775317, z, 21.2484152516352 
58710.31775317, z, 21.2249986910458 
58710.31279416, z, 21.6411039896065 
58710.31775317, z, 21.2375917129855 
58710.31775317, z, 21.2121324428945 
58710.31775317, z, 21.2364648595856 
58710.31279416, z, 21.6683422251238 
58710.31279416, z, 21.6653171090359 
58710.31279416, z, 13.0151751850263 
58710.31279416, z, 21.6610870175664 
58710.31775317, z, 21.2401653896937 
58710.31279416, z, 21.6929015376793 
58710.31674049, i, 21.4629068305657 
58710.31279416, z, 21.6515283832009 
58710.31279416, z, 21.6885305036736 
58710.31775317, z, 21.185369704235 
58710.31775317, z, 21.1823524919286 
58710.31419603, i, 21.6038556815218 
58710.31775317, z, 21.1533784250716 
58710.31279416, z, 21.6868279520133 
58710.31919033, i, 21.0614322297729 
58710.31279416, z, 21.6775190398596 
58710.31279416, z, 21.6632874554694 
58710.31279416, z, 21.6620042551145 
58710.31674049, i, 21.3863776300637 
58710.31775317, z, 21.2131740142827 
58710.31775317, z, 21.1985899864234 
58710.31279416, z, 21.672610388657 
58710.31419603, i, 21.4714600091019 
58710.31279416, z, 21.6621431807466 
58710.31775317, z, 21.1080998521697 
58710.31775317, z, 21.2134221282301 
58710.31775317, z, 21.2145159331604 
58710.31775317, z, 21.193910170898 
58710.31279416, z, 21.6745399288746 
58710.31775317, z, 21.2142446392201 
58710.31775317, z, 21.1906889552247 
58710.31775317, z, 21.2366088002784 
58710.31674049, i, 21.4304667887154 
58710.31279416, z, 21.6437072947841 
58710.31775317, z, 21.2224280164998 
58710.31919033, i, 21.0696492689369 
58710.31279416, z, 21.6380346728549 
58710.31919033, i, 21.08111871616 
58710.31775317, z, 21.2335289741777 
58710.31775317, z, 21.1822209706573 
58710.31279416, z, 21.674511861634 
58710.31919033, i, 21.0565641523403 
58710.31279416, z, 21.6830468498356 
58710.31279416, z, 21.6723266698119 
58710.31674049, i, 21.4397873700294 
58710.31674049, i, 21.4286355372264 
58710.31919033, i, 21.0781603168293 
58710.31674049, i, 21.4863769775107 
58710.31919033, i, 21.0263639917753 
58710.31674049, i, 21.4465169882866 
58710.31674049, i, 21.5005389504466 
58710.31674049, i, 21.4346380082723 
58710.31919033, i, 21.0329581681939 
58710.31919033, i, 21.0734758000175 
58710.31919033, i, 21.0194669110117 
58710.31674049, i, 21.3905191849058 
58710.31674049, i, 21.4150295781614 
58710.31919033, i, 21.0618787163893 
58710.31919033, i, 20.9765419616448 
58710.31674049, i, 21.4771646533536 
58710.31674049, i, 21.4535931156514 
58710.31919033, i, 20.9687277301262 
58710.31674049, i, 21.4714655187024 
58710.31919033, i, 21.0521997109939 
58710.31674049, i, 21.3455071830638 
58710.31919033, i, 21.049726703571 
58710.31674049, i, 21.4166119313887 
58710.31674049, i, 21.4238531542235 
58710.31674049, i, 21.376062613336 
58710.31674049, i, 21.4340860328177 
58710.31674049, i, 17.4883079800479 
58710.31674049, i, 21.3762157395142 
58710.31919033, i, 21.0674011387682 
58710.31674049, i, 21.385399107996 
58710.31674049, i, 21.4552497750386 
58710.31674049, i, 21.4140511653962 
58710.31674049, i, 21.492011564078 
58710.31919033, i, 21.0603145834682 
58710.31674049, i, 21.4533840563087 
58710.31919033, i, 21.0334007053655 
58710.31919033, i, 21.0635564981646 
58710.31674049, i, 21.4600605744856 
58710.31674049, i, 21.3970116370152 
58710.31674049, i, 21.3691622126777 
58710.31919033, i, 21.0672358829563 
58710.31674049, i, 21.3118330065829 
58710.31919033, i, 20.9860678504941 
58710.31674049, i, 21.3410813923965 
58710.31674049, i, 21.4623483559029 
58710.31674049, i, 21.4038612131651 
58710.31674049, i, 21.4416426506364 
58710.31674049, i, 21.4317778054195 
58710.31919033, i, 21.0439791478856 
58710.31919033, i, 20.9498611394637 
58710.31674049, i, 21.423943741261 
58710.31919033, i, 21.0615878492377 
58710.31674049, i, 21.4776921017097 
58710.31674049, i, 21.268657937557 
58710.31674049, i, 21.402248914168 
58710.31674049, i, 21.4157801291812 
58710.31674049, i, 21.3905385883705 
58710.31919033, i, 21.0815831921047 
58710.31919033, i, 21.0366641404797 
58710.31919033, i, 21.0666286302136 
58710.31919033, i, 21.0856587563276 
58710.31674049, i, 21.3821265715181 
58710.31919033, i, 21.065598947198 
58710.31674049, i, 21.4567393901655 
58710.31674049, i, 21.4510969205603 
58710.31674049, i, 21.4438692620055 
58710.31919033, i, 21.0567360504878 
58710.31919033, i, 21.0498744422927 
58710.31919033, i, 21.0052496857414 
58710.31919033, i, 21.0355233881667 
58710.31674049, i, 21.3735324707906 
